code,short_description,long_description,category,chapter,is_billable
S42451D,"Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with routine healing","Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with routine healing",S42,19,true
S42451G,"Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with delayed healing","Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with delayed healing",S42,19,true
S42451K,"Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with nonunion","Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with nonunion",S42,19,true
S42451P,"Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with malunion","Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with malunion",S42,19,true
S42451S,"Displaced fracture of lateral condyle of right humerus, sequela","Displaced fracture of lateral condyle of right humerus, sequela",S42,19,true
S42452A,"Displaced fracture of lateral condyle of left humerus, initial encounter for closed fracture","Displaced fracture of lateral condyle of left humerus, initial encounter for closed fracture",S42,19,true
S42452B,"Displaced fracture of lateral condyle of left humerus, initial encounter for open fracture","Displaced fracture of lateral condyle of left humerus, initial encounter for open fracture",S42,19,true
S42452D,"Displaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with routine healing","Displaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with routine healing",S42,19,true
S42452G,"Displaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with delayed healing","Displaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with delayed healing",S42,19,true
S42452K,"Displaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with nonunion","Displaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with nonunion",S42,19,true
S42452P,"Displaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with malunion","Displaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with malunion",S42,19,true
S42452S,"Displaced fracture of lateral condyle of left humerus, sequela","Displaced fracture of lateral condyle of left humerus, sequela",S42,19,true
S42453A,"Displaced fracture of lateral condyle of unspecified humerus, initial encounter for closed fracture","Displaced fracture of lateral condyle of unspecified humerus, initial encounter for closed fracture",S42,19,true
S42453B,"Displaced fracture of lateral condyle of unspecified humerus, initial encounter for open fracture","Displaced fracture of lateral condyle of unspecified humerus, initial encounter for open fracture",S42,19,true
S42453D,"Displaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with routine healing","Displaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with routine healing",S42,19,true
S42453G,"Displaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with delayed healing","Displaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with delayed healing",S42,19,true
S42453K,"Displaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with nonunion","Displaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with nonunion",S42,19,true
S42453P,"Displaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with malunion","Displaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with malunion",S42,19,true
S42453S,"Displaced fracture of lateral condyle of unspecified humerus, sequela","Displaced fracture of lateral condyle of unspecified humerus, sequela",S42,19,true
S42454A,"Nondisplaced fracture of lateral condyle of right humerus, initial encounter for closed fracture","Nondisplaced fracture of lateral condyle of right humerus, initial encounter for closed fracture",S42,19,true
S42454B,"Nondisplaced fracture of lateral condyle of right humerus, initial encounter for open fracture","Nondisplaced fracture of lateral condyle of right humerus, initial encounter for open fracture",S42,19,true
S42454D,"Nondisplaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with routine healing","Nondisplaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with routine healing",S42,19,true
S42454G,"Nondisplaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with delayed healing","Nondisplaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with delayed healing",S42,19,true
S42454K,"Nondisplaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with nonunion","Nondisplaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with nonunion",S42,19,true
S42454P,"Nondisplaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with malunion","Nondisplaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with malunion",S42,19,true
S42454S,"Nondisplaced fracture of lateral condyle of right humerus, sequela","Nondisplaced fracture of lateral condyle of right humerus, sequela",S42,19,true
S42455A,"Nondisplaced fracture of lateral condyle of left humerus, initial encounter for closed fracture","Nondisplaced fracture of lateral condyle of left humerus, initial encounter for closed fracture",S42,19,true
S42455B,"Nondisplaced fracture of lateral condyle of left humerus, initial encounter for open fracture","Nondisplaced fracture of lateral condyle of left humerus, initial encounter for open fracture",S42,19,true
S42455D,"Nondisplaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with routine healing","Nondisplaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with routine healing",S42,19,true
S42455G,"Nondisplaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with delayed healing","Nondisplaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with delayed healing",S42,19,true
S42455K,"Nondisplaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with nonunion","Nondisplaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with nonunion",S42,19,true
S42455P,"Nondisplaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with malunion","Nondisplaced fracture of lateral condyle of left humerus, subsequent encounter for fracture with malunion",S42,19,true
S42455S,"Nondisplaced fracture of lateral condyle of left humerus, sequela","Nondisplaced fracture of lateral condyle of left humerus, sequela",S42,19,true
S42456A,"Nondisplaced fracture of lateral condyle of unspecified humerus, initial encounter for closed fracture","Nondisplaced fracture of lateral condyle of unspecified humerus, initial encounter for closed fracture",S42,19,true
S42456B,"Nondisplaced fracture of lateral condyle of unspecified humerus, initial encounter for open fracture","Nondisplaced fracture of lateral condyle of unspecified humerus, initial encounter for open fracture",S42,19,true
S42456D,"Nondisplaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with routine healing","Nondisplaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with routine healing",S42,19,true
S42456G,"Nondisplaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with delayed healing","Nondisplaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with delayed healing",S42,19,true
S42456K,"Nondisplaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with nonunion","Nondisplaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with nonunion",S42,19,true
S42456P,"Nondisplaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with malunion","Nondisplaced fracture of lateral condyle of unspecified humerus, subsequent encounter for fracture with malunion",S42,19,true
S42456S,"Nondisplaced fracture of lateral condyle of unspecified humerus, sequela","Nondisplaced fracture of lateral condyle of unspecified humerus, sequela",S42,19,true
